Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",ORTHOPAEDICS,"₹25,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1632(3),1632(3),827(3),1337(1),-
Bihar Govt Quota,BC-FEM,Bihar,"AN Magadh, Gaya",ANAESTHESIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,462(1),462(1),489(1),-,-,550(1),550(1),405(1),693(1),-
Bihar Govt Quota,SC-GEN,Bihar,"IGIMS, Patna",GENERAL SURGERY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,536(1),-,-,-,-,710(1),710(1),414(1),721(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"IGIMS, Patna",PATHOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,581(1),581(1),-,-,-,728(1),717(1),418(1),728(1),-
Bihar Govt Quota,SC-GEN,Bihar,"AN Magadh, Gaya",ORTHOPAEDICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,516(1),614(1),643(1),-,-,663(1),718(1),419(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"IGIMS, Patna",PAEDIATRICS,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,-,-,617(1),756(1),432(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",PAEDIATRICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,553(1),645(1),677(1),-,-,756(1),759(1),434(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",GENERAL MEDICINE,"₹27,10,000*","₹68,545",0,₹0,610,585(5),580(1),-,-,-,793(5),803(2),436(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",RADIO DIAGNOSIS,"₹36,00,000*","₹68,545",0,₹0,610,514(3),504(2),197(2),66(2),-,653(3),679(1),441(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Nalanda Med Coll, Patna",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,599(1),599(1),628(1),-,-,718(1),774(1),442(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",OPHTHALMOLOGY,"₹13,40,000*","₹68,545",0,₹0,610,644(6),739(1),783(1),111(1),-,907(5),1023(2),445(1),-,-
Bihar Govt Quota,UR-GEN,Bihar,"Darbhanga, Lehriasarai",DA,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,828(1),828(1),462(1),841(1),-
Bihar Govt Quota,BC-GEN,Bihar,"Darbhanga, Lehriasarai",DA,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,509(1),509(1),525(1),-,-,829(1),829(1),463(1),2099(2),-
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,591(1),624(1),655(1),-,-,707(1),707(1),467(1),847(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",DERMATOLOGY,"₹30,00,000*","₹68,545*",0,₹0,794,561(1),561(1),681(1),-,-,609(1),853(1),477(1),-,-
Bihar Govt Quota,SC-FEM,Bihar,"Jawaharlal Nehru, Bhagalpur",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,618(1),-,-,-,-,931(1),869(1),483(1),883(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",GENERAL MEDICINE,"₹23,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,932(4),885(3),486(1),-,-
Bihar Govt Quota,EWS-FEM,Bihar,"Patna Med Coll, Patna",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,986(1),-,-,-,-,887(1),887(1),490(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",OPHTHALMOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,671(1),671(1),-,-,-,898(1),898(1),494(1),-,-
Bihar DNB Seats,EBC-GEN,Bihar,"IGIMS, Sheikhpura, Patna",DNBEMERGENCY MEDICINE,"₹1,25,000","₹96,386",Info Not Available,Info not available,1062,-,-,-,-,-,-,905(2),497(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",DTBCD,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,767(1),767(1),813(1),-,-,906(1),906(1),498(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",RADIO DIAGNOSIS,"₹44,50,000*","₹50,000*",0,₹0,650,667(8),667(7),698(5),-,-,831(8),913(8),500(7),1106(1),-
Bihar Govt Quota,RCG,Bihar,"Patna Med Coll, Patna",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,694(1),726(1),-,-,-,868(1),914(1),501(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",PAEDIATRICS,"₹28,50,000*","₹68,545",0,₹0,610,627(4),640(1),-,-,-,929(4),929(2),506(2),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",PSYCHIATRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,660(1),752(1),935(1),-,-,833(1),931(1),507(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",DERMATOLOGY,"₹38,50,000*","₹50,000*",0,₹0,650,676(3),676(3),748(2),73(1),-,899(3),936(2),509(2),1209(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",RADIO DIAGNOSIS,"₹44,50,000*","₹60,000*",0,₹0,-,-,-,-,-,-,842(2),986(2),510(2),1431(1),-
Bihar Govt Quota,EBC-FEM,Bihar,"Patna Med Coll, Patna",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,763(2),763(2),-,-,-,962(2),1340(2),519(1),982(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",PAEDIATRICS,"₹35,30,000*","₹68,545*",0,₹0,794,829(2),872(1),929(1),-,-,968(2),968(2),524(1),-,-
Bihar DNB Seats,EBC-GEN,Bihar,"Sadar Hospital, East Champaran",DCH(NBEMS),"₹1,25,000","₹82,000*",Info Not Available,Info not available,Info Not Available,481(1),578(1),734(1),82(1),8(1),772(1),1098(2),532(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"IGIMS, Patna",ANAESTHESIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,711(2),672(1),703(1),-,-,798(2),980(2),533(1),-,-
Bihar Govt Quota,SC-FEM,Bihar,"AN Magadh, Gaya",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,679(1),679(1),711(1),-,-,989(1),989(1),535(1),-,-
Bihar Govt Quota,SC-FEM,Bihar,"Darbhanga, Lehriasarai",OPHTHALMOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,747(1),-,-,-,-,992(1),992(1),537(1),1016(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",ENT,"₹12,00,000*","₹50,000*",0,₹0,650,761(2),-,-,-,-,996(2),996(2),539(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",GENERAL MEDICINE,"₹25,50,000*","₹60,000",0,₹0,-,791(6),791(5),836(2),85(1),-,943(6),1002(5),543(2),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Nalanda Med Coll, Patna",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,902(1),1009(1),546(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",ORTHOPAEDICS,"₹26,05,000*","₹68,545",0,₹0,610,651(5),655(2),586(2),65(1),-,1066(5),1035(5),551(2),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",DERMATOLOGY,"₹38,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,913(1),1015(1),552(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",RADIO DIAGNOSIS,"₹55,00,000*","₹60,000",0,₹0,-,-,-,-,-,-,-,-,559(2),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",ANAESTHESIOLOGY,"₹13,40,000*","₹68,545",0,₹0,610,781(3),995(1),-,-,-,1071(3),1195(3),563(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",GENERAL SURGERY,"₹17,50,000*","₹60,000",0,₹0,-,1043(7),1034(3),1107(2),-,-,1170(6),1170(3),573(2),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",OPHTHALMOLOGY,"₹15,00,000*","₹68,545*",0,₹0,794,958(1),821(1),-,-,-,1086(1),1086(1),574(1),-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Nalanda Med Coll, Patna",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,1259(1),1259(1),1373(1),-,-,1437(1),-,577(1),-,-
Bihar Govt Quota,UR-FEM,Bihar,"AN Magadh, Gaya",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,-,-,-,-,-,578(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",GENERAL MEDICINE,"₹27,75,000*","₹60,000*",0,₹0,-,-,-,-,-,-,965(5),1036(4),579(3),1128(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",GENERAL MEDICINE,"₹31,00,000*","₹50,000*",0,₹0,650,733(13),733(8),772(8),81(3),-,933(13),1011(11),582(7),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Darbhanga, Lehriasarai",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,726(1),904(1),965(1),-,-,1122(2),1122(2),589(2),1063(1),-
Bihar Govt Quota,SC-GEN,Bihar,"IGIMS, Patna",RADIATION ONCOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,752(1),615(1),793(1),-,-,686(1),1134(1),592(1),-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Jawaharlal Nehru, Bhagalpur",PMR,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,564(1),1614(1),598(1),1596(1),-
Bihar Govt Quota,BC-GEN,Bihar,"Sri Krishna, Muzzafarpur",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",610,832(1),-,-,-,-,1150(1),1150(1),600(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",OPHTHALMOLOGY,"₹15,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1212(2),1212(2),602(1),-,-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",GENERAL MEDICINE,"₹23,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1243(5),1243(4),608(1),-,-
Bihar Govt Quota,SC-FEM,Bihar,"Nalanda Med Coll, Patna",ANAESTHESIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,806(1),806(1),-,-,-,1169(1),1169(1),613(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",ORTHOPAEDICS,"₹21,50,000*","₹60,000",0,₹0,-,917(3),833(2),342(2),119(2),-,1291(3),1291(3),616(2),1335(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",OPHTHALMOLOGY,"₹16,50,000*","₹60,000*",0,₹0,-,-,-,-,-,-,1205(2),1190(2),619(2),1891(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",OBG,"₹37,00,000*","₹50,000*",0,₹0,650,817(3),824(2),874(2),-,-,1111(6),1192(3),621(2),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",OBG,"₹40,00,000*","₹68,545*",0,₹0,794,753(1),-,-,-,-,950(2),1197(2),627(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",OBG,"₹38,50,000*","₹60,000*",0,₹0,-,-,-,-,-,-,1226(3),1226(3),632(2),-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",GENERAL SURGERY,"₹24,00,000*","₹68,545",0,₹0,610,690(6),690(1),349(1),56(1),-,1171(6),1173(5),640(5),1559(1),-
Bihar DNB Seats,EBC-GEN,Bihar,"SriKrishna MedColl,Muzaffarpur",DNBANAESTHESIOLOGY,"₹1,25,000","₹82,000",Info Not Available,Info not available,610,474(1),474(1),623(1),-,-,716(1),556(1),642(1),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,842(1),613(1),807(1),-,-,1178(1),1336(2),650(1),1292(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",GENERAL SURGERY,"₹23,25,000*","₹68,545*",0,₹0,794,746(3),707(1),-,-,-,1227(3),1238(3),651(2),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",PAEDIATRICS,"₹25,50,000*","₹60,000",0,₹0,-,979(5),1021(5),1094(3),118(2),5(1),1067(5),1264(5),655(4),1284(2),-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",OPHTHALMOLOGY,"₹13,40,000*","₹68,545",0,₹0,610,1045(2),1053(1),1413(2),276(1),-,1367(3),1117(2),658(2),1955(1),-
Bihar DNB Seats,SC-GEN,Bihar,"Sadar Hospital, East Champaran",DGO(NBEMS),"₹1,25,000","₹82,000*",Info Not Available,Info not available,Info Not Available,898(1),1013(1),1085(1),-,-,1335(1),1335(1),662(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",ANAESTHESIOLOGY,"₹14,60,000*","₹68,545*",0,₹0,794,995(3),1099(2),1174(1),-,-,1252(2),1302(1),668(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",OBG,"₹37,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1239(3),1316(3),676(3),1577(1),-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,1339(1),-,-,1482(1),1482(1),677(1),979(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",PAEDIATRICS,"₹34,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1103(1),1331(1),684(1),-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",PAEDIATRICS,"₹28,50,000*","₹68,545",0,₹0,610,1028(2),1028(2),-,-,-,1333(2),1333(1),686(1),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Nalanda Med Coll, Patna",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,886(1),886(1),945(1),-,-,1257(1),1345(1),691(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",PAEDIATRICS,"₹33,50,000*","₹60,000*",0,₹0,-,-,-,-,-,-,1219(2),1229(2),693(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",PAEDIATRICS,"₹35,00,000*","₹50,000*",0,₹0,650,1012(6),932(5),918(4),-,-,1172(6),1285(4),720(3),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Sri Krishna, Muzzafarpur",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",610,970(1),970(1),1044(1),-,-,1336(1),1436(1),731(1),-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",OPHTHALMOLOGY,"₹15,00,000*","₹68,545*",0,₹0,794,1083(1),1083(1),-,-,-,1444(1),1444(1),736(1),-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",RADIO DIAGNOSIS,"₹45,00,000*","₹68,545*",0,₹0,794,871(3),-,-,-,-,1338(4),1280(2),739(1),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,1123(1),1123(1),1283(1),347(1),-,1727(1),1466(1),741(1),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1031(2),1076(2),1230(2),-,-,974(1),1471(1),742(1),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Govt Med Coll, Bettiah",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",470,1198(1),-,-,-,-,-,-,744(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",ENT,"₹12,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,-,-,745(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",ANAESTHESIOLOGY,"₹14,00,000*","₹50,000*",0,₹0,650,1120(14),1160(6),1244(5),145(1),-,1483(14),1461(6),750(6),-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Darbhanga, Lehriasarai",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,994(2),1047(2),1118(2),-,-,1345(1),1479(1),751(1),-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",GENERAL MEDICINE,"₹27,10,000*","₹68,545",0,₹0,610,880(3),894(1),-,-,-,975(3),1396(2),754(1),-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",PAEDIATRICS,"₹35,30,000*","₹68,545*",0,₹0,794,1217(3),-,-,-,-,1366(3),1210(1),762(1),-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",ANAESTHESIOLOGY,"₹13,40,000*","₹68,545",0,₹0,610,962(1),-,1555(1),-,-,1572(2),1604(2),765(2),-,-
Bihar Govt Quota,SC-FEM,Bihar,"IGIMS, Patna",PATHOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,1013(1),775(1),822(1),-,-,1532(1),1532(1),771(1),-,-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",OBG,"₹37,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1587(4),1498(4),772(4),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",ORTHOPAEDICS,"₹34,00,000*","₹50,000*",0,₹0,650,1093(6),1058(6),1129(3),-,-,1512(6),1512(6),779(3),-,-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",DERMATOLOGY,"₹38,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1469(2),1236(2),790(1),2184(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",GENERAL SURGERY,"₹23,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1459(4),1568(4),794(3),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",ANAESTHESIOLOGY,"₹11,00,000*","₹60,000",0,₹0,-,1200(7),1294(6),1436(5),163(2),-,1545(7),1555(6),796(4),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Sri Krishna, Muzzafarpur",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",610,1192(1),1192(1),-,-,-,1573(1),1573(1),798(1),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,1185(1),1281(1),1405(1),-,-,1574(1),1574(1),799(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",OPHTHALMOLOGY,"₹25,00,000*","₹60,000",0,₹0,-,-,-,-,-,-,-,-,804(3),1850(1),131(1)
Bihar Govt Quota,BC-FEM,Bihar,"Darbhanga, Lehriasarai",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,1193(1),1592(1),806(1),-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Darbhanga, Lehriasarai",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,869(1),1020(1),-,-,-,1282(1),1599(1),810(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",GENERAL SURGERY,"₹28,00,000*","₹50,000*",0,₹0,650,1106(7),1103(5),934(3),-,-,1540(14),1645(11),814(6),1820(2),-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",ANAESTHESIOLOGY,"₹15,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1601(3),1601(2),820(2),1720(1),-
Bihar Govt Quota,SC-FEM,Bihar,"Patna Med Coll, Patna",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1005(1),1173(1),1078(1),-,-,1623(1),1623(1),821(1),-,-
Bihar Govt Quota,BC-GEN,Bihar,"IGIMS, Patna",ANATOMY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,1603(1),-,-,-,-,824(1),-,-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",ORTHOPAEDICS,"₹25,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1632(3),1632(3),827(3),1337(1),-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",ANAESTHESIOLOGY,"₹14,60,000*","₹68,545*",0,₹0,794,1064(3),1065(2),1138(2),-,-,1879(4),1980(2),834(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Madhubani Med Coll, Madhubani",ORTHOPAEDICS,"₹25,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1327(2),1406(2),835(2),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",ORTHOPAEDICS,"₹35,00,000*","₹68,545*",0,₹0,794,990(1),931(1),1001(1),-,-,1269(2),1525(2),843(2),-,-
Bihar Govt Quota,SC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,1248(1),1248(1),1354(1),-,-,1681(1),1681(1),850(1),-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,1691(1),1691(1),857(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",GENERAL SURGERY,"₹29,25,000*","₹60,000*",0,₹0,-,-,-,-,-,-,1597(6),1714(5),859(5),1843(1),-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",PMR,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,877(1),877(1),980(1),-,-,1374(1),1713(1),864(1),-,-
Bihar Govt Quota,BC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,1204(1),1204(1),-,-,-,1719(1),1719(1),872(1),-,-
Bihar Govt Quota,ST-GEN,Bihar,"Nalanda Med Coll, Patna",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,873(1),-,-
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",ANAESTHESIOLOGY,"₹19,25,000*","₹60,000*",0,₹0,-,-,-,-,-,-,1654(5),1704(5),877(5),1801(2),112(1)
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",ENT,"₹20,00,000*","₹60,000",0,₹0,-,-,-,-,-,-,-,-,887(3),1947(2),123(1)
Bihar Govt Quota,BC-FEM,Bihar,"IGIMS, Patna",MICROBIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,929(2),1031(2),1104(1),-,-,1755(1),1755(1),891(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Narayan Med Coll, Sasaram",OBG,"₹55,95,000*","₹50,000*",0,₹0,650,1205(1),-,-,-,-,1934(2),1838(1),906(1),-,-
Bihar Priv-NRI,NRI,Bihar,"MGM Med Coll, Kishanganj",GENERAL MEDICINE,"₹37,99,000*","₹68,545",0,₹0,610,1223(2),-,-,-,-,1194(2),1671(1),907(1),-,-
Bihar Priv-NRI,NRI,Bihar,"Narayan Med Coll, Sasaram",RADIO DIAGNOSIS,"₹67,64,000*","₹50,000*",0,₹0,650,1193(1),-,983(1),-,-,1515(2),1758(2),915(2),2091(1),86(1)
Bihar Priv-NRI,NRI,Bihar,"Katihar Med Coll, Katihar",RADIO DIAGNOSIS,"₹73,98,000*","₹68,545*",0,₹0,794,1274(1),941(1),-,-,-,1758(2),1809(2),926(1),2218(1),150(1)
Bihar Govt Quota,BC-GEN,Bihar,"Darbhanga, Lehriasarai",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,1266(1),1312(2),1649(2),-,-,1818(2),1818(2),933(2),-,-
Bihar Priv-NRI,NRI,Bihar,"Katihar Med Coll, Katihar",DERMATOLOGY,"₹47,29,000*","₹68,545*",0,₹0,794,1143(1),-,1204(1),-,-,2058(1),-,935(1),-,-
Bihar Priv-NRI,NRI,Bihar,"MGM Med Coll, Kishanganj",PAEDIATRICS,"₹45,93,000*","₹68,545",0,₹0,610,1081(1),-,774(1),127(1),-,1631(1),1919(1),936(1),2237(1),175(1)
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",PATHOLOGY,"₹3,00,000*","₹68,545*",0,₹0,610,1214(2),1098(2),1611(4),294(1),-,1655(6),1739(3),950(2),-,-
Bihar Priv-NRI,NRI,Bihar,"Madhubani Med Coll, Madhubani",GENERAL MEDICINE,"₹37,58,000*","₹55,000",0,₹0,-,-,-,-,-,-,1826(2),1871(2),967(2),1928(1),-
Bihar Priv-NRI,NRI,Bihar,"Madhubani Med Coll, Madhubani",OBG,"₹50,10,000*","₹55,000",0,₹0,-,-,-,-,-,-,1882(1),-,972(1),-,-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",GENERAL SURGERY,"₹23,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1884(7),1884(7),973(4),1663(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"Nalanda Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,980(1),-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Darbhanga, Lehriasarai",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,2118(2),-,-,-,826(1),986(1),1999(1),-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",PAEDIATRICS,"₹34,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1457(2),1906(2),990(2),-,-
Bihar Priv-NRI,NRI,Bihar,"Katihar Med Coll, Katihar",PAEDIATRICS,"₹46,63,000*","₹68,545*",0,₹0,794,-,-,1430(1),-,-,1973(1),1910(1),992(1),2281(1),169(1)
